uid,x_16_NLL_test,x_16_avg_mahalanobis_score,x_16_cov_stability_frob,x_16_cov_stability_normalized,x_16_intra_spread,x_16_kappa_profile,x_16_lambda_min_profile,x_16_mu_p_norm,x_16_n_profile,x_16_n_test,x_20_NLL_test,x_20_avg_mahalanobis_score,x_20_cov_stability_frob,x_20_cov_stability_normalized,x_20_intra_spread,x_20_kappa_profile,x_20_lambda_min_profile,x_20_mu_p_norm,x_20_n_profile,x_20_n_test,x_24_NLL_test,x_24_avg_mahalanobis_score,x_24_cov_stability_frob,x_24_cov_stability_normalized,x_24_intra_spread,x_24_kappa_profile,x_24_lambda_min_profile,x_24_mu_p_norm,x_24_n_profile,x_24_n_test,x_28_NLL_test,x_28_avg_mahalanobis_score,x_28_cov_stability_frob,x_28_cov_stability_normalized,x_28_intra_spread,x_28_kappa_profile,x_28_lambda_min_profile,x_28_mu_p_norm,x_28_n_profile,x_28_n_test,x_32_NLL_test,x_32_avg_mahalanobis_score,x_32_cov_stability_frob,x_32_cov_stability_normalized,x_32_intra_spread,x_32_kappa_profile,x_32_lambda_min_profile,x_32_mu_p_norm,x_32_n_profile,x_32_n_test
AEIPJBAN7A55Q5DFFPZSR2UV3OKA,8.012850129660228,-16.88438354902223,2.0589903695615184,0.9013203979271718,5.459918648116234,15426.98927864593,0.0022977441477243874,7.117121937788734,772,746,2.3942998454209823,-20.783510493426974,2.5596872419922567,0.882250033505545,5.599923949818422,27899.990226363374,0.00133628420069568,6.94064859783193,772,746,-5.181877598597868,-23.83236147852604,2.694152070779304,0.8845428547776497,6.110670801874777,70061.3107620193,0.0006203573777133131,7.458037956940003,772,746,-7.608094719418979,-29.89923382200264,3.3684157700195794,0.858126753219067,5.935704078863118,40530.27103278388,0.0010211227940212487,7.326161649738946,772,746,-37.7896050755351,-25.975888924481275,3.080547112241609,0.8678840630294768,6.157584989895574,249867.23108246207,0.00017630278475993106,7.337922599436131,772,746
AEIXEEET2JH7UHPPX4WEFRYYX7IA,6.3052006645909895,-17.014620546837474,3.521111831903844,0.8210691025820619,5.351824269718268,20239.983856534058,0.0016274464200719272,6.613172399774973,200,201,0.9260067410893477,-22.453286388725324,4.385695527430863,0.7519358194396462,5.331722342001747,30557.70647961518,0.00104977127111,6.494486820036668,200,201,-7.274601205458793,-24.792353235929944,4.35925863282706,0.7897246788830186,5.909323016776256,78211.57579006604,0.0004986826858360854,7.115454804777963,200,201,-9.385879167226857,-31.171290780316745,5.27755910263792,0.7670127805909985,5.885043120357222,51859.476729503935,0.0007564674932176241,7.066465092426417,200,201,-40.17780779275288,-26.573530527790382,4.770514748407248,0.7671405942026812,5.860276921795746,258425.05545492313,0.00014872996640385714,6.795653820712748,200,201
AEJ4MQMARLF3CETRXSPSFLBPJPJQ,9.585194815273958,-20.318519503684428,4.8455612104211,0.7962295127474489,5.931077066628198,21250.716023517216,0.0019280595775046868,6.697384637542661,179,190,4.703619365803832,-25.407113997179128,5.95847103454192,0.7522659134741555,6.081934911545201,37265.64681177589,0.001155385556136843,6.457086121852107,179,190,-2.9797033620390936,-28.609930317818794,6.426100107779013,0.7674537210898185,6.721253011840191,79752.73381888255,0.0006442311960416067,7.132012990859668,179,190,-4.289266190464819,-36.090299869407154,6.545293957604084,0.760914596584459,6.613644061272073,53368.68593423801,0.0009310339624390671,7.021350664193542,179,190,-34.19826988344912,-30.87804837763821,7.342643116920914,0.7375464492058639,6.808846433460548,265691.2817794252,0.00020115031185516703,6.867075282742544,179,190
AEJYZEXHGRPOQ7JWTECOBUIRSEDA,7.404984265125614,-16.88895516886712,4.97899956610642,0.743019099003868,5.165293432277303,16627.09157051778,0.002021756899750666,6.488641685714382,269,262,2.4250420234789734,-21.90646662078193,5.221573541223823,0.7341691257797938,5.435492743283497,37129.12976914638,0.0009769054047919824,6.6231940105232825,269,262,-5.617883040763928,-24.65230217571831,5.8617551510751555,0.7208377001683375,5.93273903688689,70193.18372585266,0.0005919854773825726,7.186342568866106,269,262,-7.635655692518731,-31.22284252385137,6.135563957763887,0.7197918997802895,5.731627066517946,49131.78947248982,0.0008233187626322715,6.958890141061412,269,262,-38.37744979589812,-25.776128748478637,5.860811781020669,0.7306424400701097,5.9462469738191075,266240.15039823006,0.0001610468467750027,6.7206693349167805,269,262
AEKXTCRO7YBU4MT6WTY4BKAAH5JQ,6.479553028940203,-17.301105683250935,3.601271366423794,0.7405637222183336,4.815637499223812,16426.66908403844,0.0016456959395367038,6.1406437584346545,142,138,1.0113976594616072,-21.860079272277144,4.7724692143156515,0.7098080536005658,5.1522611416319295,42113.51010539718,0.0007390960944176228,6.212036510637107,142,138,-6.260756095955864,-26.452198370406396,5.04578710487908,0.7421485714107369,5.719000484577101,77283.31562585848,0.0004914299877747174,6.798143913268559,142,138,-9.12092582276408,-30.44453338717922,4.8442273993909595,0.7274624426726276,5.507691381888439,44565.421569533726,0.000789950663851748,6.5962719916561205,142,138,-39.58773146442622,-27.60884966982655,5.465579862074518,0.7083045230855852,5.757021401435112,272756.4914412992,0.00013885095252486856,6.419009332577543,142,138
AEL44WHEDEFNR3LR65SSDZWB4G3Q,8.443959042158296,-18.003433297995908,2.953901232635288,0.908338932820757,6.5460459960847714,20613.295362700876,0.002437057926867914,7.523949756001048,156,133,3.0864599096627927,-21.086394475093265,4.814393402999732,0.8526918676505495,6.676587211731773,42728.028793079895,0.0012266494964202717,7.194256938458091,156,133,-4.218888718134355,-24.89539156881232,4.697282057656757,0.8689628626714345,7.198708165979717,94152.89749182193,0.0006299060242377766,7.788655676272102,156,133,-5.825842673330986,-32.9510499544093,4.489209291006252,0.8825883873819921,7.214905289604849,74458.05468187142,0.0008173105796636022,7.823185377036335,156,133,-35.747061483829555,-26.834849049725257,6.819109368729822,0.8129890941575985,7.27906398260337,286200.1975956198,0.00021309583814963878,7.57962064527132,156,133
AEL4PBKFH7QOW74BY4ZYRZKKRAJA,7.144976785816539,-15.627140407241729,10.387208153954722,0.6867161807389235,6.432603400779406,25817.4005389653,0.001909052706746569,7.998379727288738,269,263,1.6511138473470548,-19.89066477973524,9.514424942939641,0.6905989192057173,6.299941399191553,40331.564703699594,0.0011734336710517036,7.428272457499318,269,263,-5.900107456816506,-23.455646070671158,11.929404413715572,0.6667601202480344,6.955742506645122,93716.50627805393,0.0006025114675588092,8.31467505314304,269,263,-8.601561082343686,-28.510678889630768,11.678269183372885,0.6828035022152579,6.8574514796798,63496.30686574026,0.0008860339420196751,8.31255898977178,269,263,-37.758287112296884,-24.523958049344007,11.810673223586464,0.6716390770232488,6.970904196557496,267633.0471923971,0.00021555206516785284,8.095886674526758,269,263
AELADMN45VGEJ7XYNZFIHRVMEJ4Q,8.042337338529965,-20.395972323463436,3.4318629321884018,0.8030507183142712,4.95972890571904,19612.95499455079,0.001520754840730818,5.800967819944333,115,115,2.5147265193237476,-25.346397661186813,3.394510887138311,0.8090695260282419,5.131171488192879,33195.946786405315,0.0009656880557602638,5.680888128977596,115,115,-5.228443731475661,-28.860048334165654,4.316983350721011,0.7959666933034772,5.765133906069494,95033.13016405942,0.0004240182392402415,6.374526491933159,115,115,-6.912501711149055,-36.66262543812366,4.18479987764076,0.7928750974908827,5.571026522603042,46572.44641501537,0.0007972534515269928,6.102387061111898,115,115,-37.64462035208564,-31.984794571820895,4.79671366526104,0.763063319281017,5.685423709809356,264508.59550020285,0.0001464957414471991,5.887464605633483,115,115
AELCHJO64W7III5PDR7RURIJV5CA,4.923945199122065,-16.88747758251221,3.953192442614669,0.6526040698795543,4.049871963569425,14366.109751914062,0.001562407125733982,5.7355313792560745,186,204,-0.736803089158459,-23.60302371213038,2.7054529362438418,0.766494773812114,4.315198974124566,29490.218152661393,0.0007936426361857551,5.968410741389343,186,204,-8.288190072689986,-28.987026279249967,3.3030785223666634,0.7478490039281291,4.655840232665475,69425.84296193183,0.00039084628531077206,6.464978049908081,186,204,-11.036103744483022,-34.23999909772954,2.9653091051489984,0.7564729392685223,4.442551702493252,40321.74010068847,0.0006234988510605294,6.309654936676941,186,204,-42.85368673839812,-28.615229101046143,2.834869923509832,0.7925968897751221,4.729719473516746,252152.91880493503,0.00011343279548968971,6.1136877929681965,186,204
AELHJGJ7U27236OSGNIRZI7ZJDCQ,7.5641574978088135,-17.937287806639088,4.411485490534923,0.7987220314894008,5.460759778957717,14018.906125375779,0.0025974614147772795,6.1102414447998035,144,168,2.797709790980964,-23.81797007444711,5.074442238156982,0.7571404997081259,5.565952008484094,39601.62479558871,0.0009349166448571352,5.913580052122419,144,168,-4.004932671757895,-30.4030702820986,7.139812504948273,0.6894718296413834,6.02694851133618,88961.57791946878,0.00048120674410407596,6.458363628679586,144,168,-4.860009141501682,-40.102907011285254,7.2457199663516745,0.6843116949895941,5.882647303670751,66112.613194568,0.0006178140035550641,6.335739999183105,144,168,-37.3611570243162,-31.021381304143862,5.565245386605348,0.7505633656660885,5.974954632096585,269423.4333770002,0.00015516423060932876,6.3072545367546144,144,168
AELHYMCYVS6T35HA3UH5UGFWTK6Q,7.331754605501172,-18.192120433283943,4.924167272054333,0.6274103542813823,4.697183933895911,13513.43767607403,0.0019112265968315822,5.843366942600003,304,289,2.035860497809019,-23.29266966271772,6.410484193224074,0.5426454485295085,4.940082784573099,29089.778989093244,0.0009702755210118909,5.934674543727712,304,289,-5.306160366161736,-27.154273870926126,5.871881261560942,0.677506662451565,5.704084579250785,76700.79986751017,0.0004844743767417717,6.766362242468774,304,289,-7.88389634741525,-32.10788707973832,6.285369724831137,0.5914200025472645,5.205465332584768,32050.209751685303,0.0009774060247668603,6.266020900607214,304,289,-38.23643353507803,-29.900127062534647,5.550472389663104,0.6691303185202613,5.551205158929541,248898.99883725794,0.00014195078686885006,6.217635679196541,304,289
AELU7VBQWQH7VMYK6Q3CIU5C43RQ,7.595628004857369,-19.289037648639223,2.4538033769971563,0.8326610256497327,4.702859886110747,13235.802503137873,0.002011578659249822,6.144546056057162,212,207,2.8714556755965237,-25.885259011125687,2.8727136288802324,0.8096317553272051,4.885298992054504,29499.1487447183,0.0009656918377839216,6.4535518385053425,212,207,-4.945737520292754,-27.269385095708945,3.5124833386134,0.8179021478668385,5.6679313597466034,61058.09941720788,0.0006181461922093963,7.494338869852577,212,207,-6.900523708178492,-33.98404903086521,2.783088600369925,0.8390664799676687,5.303556604367647,42006.16819192996,0.0007913347379809539,6.791118127539281,212,207,-37.94687505462419,-31.391402078678937,3.3830144688460377,0.8022803402619959,5.47194087461687,249979.99716584926,0.00013854329061398546,6.83577914972985,212,207
AELUTBS3LRR5WHUB7JJ4UXR3QHPA,7.391836614866128,-16.187692447039677,2.4668154700748373,0.9030000924954648,5.847023009991383,18232.645931267805,0.0021992873507477636,7.12006198951686,403,399,1.4089602638433356,-20.29491884732327,2.5203885388250176,0.887698857504947,5.755202656090735,29855.998951551755,0.0012924619647485642,6.735567677372943,403,399,-5.894468554338523,-23.494656627263414,2.9870423735850666,0.8864384279150616,6.3799138003958715,69458.24745285934,0.0006711185619370884,7.493144531150952,403,399,-8.53940128751411,-28.24943344405977,2.43987641652876,0.9083122277215936,6.220567584664762,49530.807338993145,0.0009073596545927759,7.454195784936964,403,399,-38.329711682140776,-24.719218357460814,3.414425335694769,0.8768890484981113,6.504722217428754,261094.63837405414,0.00018602288733465352,7.244070971439109,403,399
AELZDJ42ZTKWK3733KORAERLI2CQ,8.703456892217924,-20.769485313559098,5.7716871965548044,0.70505876089961,5.2776543996028416,20540.078144758176,0.001623640226618378,5.926279979448512,119,158,2.697777852954576,-24.968984963993844,6.506728708430709,0.6417037077298434,5.260680876780506,36617.980686033974,0.0009168129994295645,5.7217518773053895,119,158,-4.343126294655242,-30.315786602486188,7.291310343302527,0.6541508153226253,5.867083380006083,101400.09160122639,0.00040338628408746464,6.440624950009605,119,158,-6.258907332078277,-36.9526075749071,6.721645309957763,0.6656503145373353,5.661235659720183,63618.18348243466,0.0005965531122672837,6.118601011744517,119,158,-36.83119493646824,-32.02302480551561,7.1138757014596745,0.6758681907823321,5.880902222804229,277884.8383863009,0.00015279995499611597,5.992730139416911,119,158
AEMRAZPNN2NBBUDV4YGGYMGPFC6A,6.179009549029088,-18.412991138487417,3.6619229973449703,0.7017663570676719,4.434585617269682,13715.180333072867,0.001684562655087567,6.078613732327841,157,187,0.39407420329708037,-22.79567096489583,4.399229546854356,0.678200239590251,4.754699740452736,32967.0412937795,0.000817057679783563,6.257134575956005,157,187,-7.099383581924629,-27.28380749586419,6.197492033359648,0.6419335715325095,5.438100915663758,78128.97539964819,0.0004418008634409912,6.992380008294363,157,187,-10.521959183631601,-32.64922530347444,4.448601282218628,0.6947906039787366,4.986180262017911,50156.35219155439,0.0005813447371312932,6.678160269962113,157,187,-41.9660723721631,-27.342235132464943,4.966775988817981,0.67301148767186,5.217639621032515,271232.8008009091,0.00011689579637175622,6.38772429399673,157,187
AEN5LX5777LX2H7KYOC3ZV7BHW7A,5.7895958558447225,-16.7611927976894,2.799069059583295,0.7889077359472226,4.49684520255292,15293.32148147209,0.0016287646292053569,6.014807677159074,141,137,-0.3500967186403252,-21.949152210978216,4.020385367796727,0.7323008160583611,4.885262417062837,36388.66539044128,0.0007709592149767996,6.443544243686218,141,137,-7.359324899102273,-26.702594896836843,4.143272882953697,0.7786907406463976,5.544662000564379,71295.30017022013,0.0005040881851464524,7.191332289249062,141,137,-9.503220911577932,-33.20195732603075,4.147063316010192,0.7546534475598015,5.249760927225122,47902.85971390516,0.0006821588368483049,6.58224919092311,141,137,-40.280741405512515,-28.07461781101488,3.9037805177830087,0.7869555708793416,5.521772132794675,269173.9658407457,0.0001356397438955124,6.60053104495392,141,137
AENEBO2ESDZSB3GSHROPTRBAN2VA,9.450334097557542,-19.932805951649055,8.509411135842965,0.7009228972501531,6.411968909412714,26625.78543578886,0.0017815255939516712,8.08824160532636,152,146,4.703616581793924,-22.619000425973187,10.300930036017625,0.6298964783766752,6.4682059302197885,38863.9803500157,0.001234195277688295,7.758510985754876,152,146,-1.8512284664388376,-28.580703090351818,11.461147640315005,0.613885244287273,6.998535963470772,89602.8742832701,0.0006182972360579619,8.541366796251197,152,146,-3.6160985597619306,-35.47886451352619,10.58417063466765,0.6518651487962978,6.834190533377392,71544.06196877234,0.0007430768506284119,8.459746662211643,152,146,-33.731665450498454,-30.339834209099447,9.343104565010771,0.6883243651944004,6.9801012515094385,276944.8796785159,0.0002000501669270378,8.125151814919752,152,146
AENEVJH3U3MYSPDNE6VBEQCW2V4Q,8.4457543494459,-17.351137385778262,7.398647025768022,0.7504035400722926,5.993887559255006,19196.584243799636,0.0024196486506587217,6.786081883904356,266,241,2.9998049470042445,-20.458566687283643,9.077682848218853,0.7043337154575253,6.185352766281952,36931.56224949331,0.0013337899181854248,6.587218580888005,266,241,-4.690290664638999,-24.04753002304267,10.022492757786605,0.7055128130250705,6.801161553252466,88101.906260015,0.000642275830721066,7.373169173138668,266,241,-6.610716894050615,-30.743699610280963,8.361703893719636,0.7413752989818558,6.45993466861326,52965.123998707,0.0009831625378251907,7.010102366896331,266,241,-36.448996610183784,-25.977711055028117,8.00139112897706,0.740127553350708,6.6012363267964576,264265.28020191484,0.0002016434264051821,6.926447718464881,266,241
AENGGJFDKQ2NVKLH5AASUYFZMXXQ,6.903883733926738,-19.53536785519854,5.760295378591313,0.5936712965172279,4.620754896577787,19440.64211288464,0.0013613370864974806,6.272066028238851,98,96,1.9357343762416785,-25.714167074411744,5.566687229292393,0.6233291458882628,4.89360220558434,29149.8629986428,0.0009785254417962218,6.603036172146049,98,96,-5.235213746376598,-32.21459809567057,5.574399738632276,0.6755899208321521,5.362620233473038,108332.77848393585,0.00031504025388242777,6.917974937115649,98,96,-8.202757129538492,-37.83203831766297,4.90564769057956,0.685583705083696,4.998861327174055,56774.78207234614,0.0005280507340376776,6.802413385468003,98,96,-40.44055433359198,-31.99867607482109,4.790735049316732,0.6916805546155502,5.232764742092358,269304.50674676814,0.00011873291122503157,6.465461465475441,98,96
AENPFFAIQ75VTJYM6BCEKB5WWWJQ,7.875144932190304,-16.62471822930152,3.4937096301812787,0.8352688242826023,5.5937740876022755,17427.06281502038,0.0021682051177437946,6.228593596162242,191,209,3.7589662041171352,-23.101272317036628,3.7302715350385407,0.830806712798769,5.8409082089548825,33519.730734431854,0.001206042657497206,6.382970872725107,191,209,-3.7104609300067684,-26.09965180970359,4.716115082373783,0.8142647181742553,6.544339303534846,83156.89064770532,0.0006021147258798563,7.1216299674365064,191,209,-5.131393481279279,-34.15530620494584,4.886248971289795,0.7942334693515477,6.223154184151675,71286.48113845302,0.0006383420558241964,6.75153407691176,191,209,-35.84657369582982,-27.800403747123188,5.3706419537989,0.7805994673385638,6.526829502025511,271784.1982749929,0.0001816267719278401,6.543058090935454,191,209
AENRY5O66WAAZIZDQQINVD3PLFZA,9.339061781454198,-20.442442490847952,7.3039217539511485,0.7163645571718634,5.9540354493702585,18726.105868977334,0.002260093351928777,6.258988088020881,106,94,5.175469188187095,-27.71391738405875,6.654757378448754,0.7624502127679501,6.208448522055506,40139.33018629591,0.0011328983291852863,6.031280619938116,106,94,-4.080938301048134,-28.275619751063154,8.943689105611677,0.6942128475619163,6.696905144294771,97153.31427825903,0.0005359019009947764,6.979291166780892,106,94,-2.4904049632275957,-42.085338943888594,7.788849943295062,0.7312715259838264,6.4391808295248385,71256.58691436758,0.0006879816331053661,6.5789695006843445,106,94,-34.267684789544745,-33.25635693042173,7.25442441357663,0.7407395146930389,6.559229592752575,276067.15992979833,0.00018279526279848656,6.506053677878682,106,94
AEO3V6QEVI6RWUKVT2JDK43FEIVQ,8.519234199589095,-18.35077937764259,6.294592965547154,0.7743376682038147,5.85505186087809,16986.583697815997,0.0025646984761899267,6.370286563995585,211,188,2.870561387623954,-22.42789863676475,6.820904005302554,0.745588856453689,5.973678878881913,38108.70305427591,0.001155157823673426,6.1233633410774555,211,188,-3.8827063429083633,-26.797434778509338,7.250704390564933,0.7646960265479262,6.630534390686846,87073.26470322946,0.0006094175372281515,6.967778018443066,211,188,-5.948175870194857,-33.769544086671225,5.122985843301016,0.8257994146569643,6.328676788903947,58492.73794111378,0.000838217370887997,6.654770945639163,211,188,-35.54737141757371,-30.372009324491238,5.699035754053807,0.7983760779481536,6.390450959463004,273085.25935606816,0.00018289048060410437,6.40804290111296,211,188
AEOFL6B6OAGTNKAO6R3HGN76ETWA,9.152826341062058,-21.603226938757196,7.428017402033953,0.7918705336893065,6.349509355064251,30899.592502443862,0.0016895608490842585,7.322320257312755,100,112,5.0407403523356615,-29.079686156494827,7.856750106110054,0.7855180279464676,6.438420869717944,56235.00825191247,0.000958133905239648,7.087030235963246,100,112,-3.1096548867934097,-33.39253753576565,7.925189382684408,0.7807911670271556,6.6270184191569115,112984.8101631522,0.00048667580148626375,7.537627479442849,100,112,-3.490968358486774,-44.26497936096247,9.088698760117667,0.7507601213214384,6.599852193067303,95577.62743697561,0.0005711669616049309,7.555146697956258,100,112,-35.77727713911622,-32.78154812873654,8.723339367147311,0.7558765566330887,6.728438887026512,295935.7640643276,0.0001912753468365509,7.426816442993877,100,112
AEOK4TQIKGO23SJKZ6PW4FETNNDA_1,7.311526279240803,-16.832137048317627,2.3010127115090784,0.8530816633964537,4.974834641134075,14622.650726835518,0.0020282246028779536,6.182011075724496,268,279,1.7520414160673945,-21.44985084458715,2.662941812354368,0.8506540371400947,5.332415772303313,32093.931125394105,0.0010661271574324194,6.3863603357999255,268,279,-5.010048081425327,-26.205247058240985,3.0985234802939625,0.8473272420540718,5.8548840465881895,73773.89352136609,0.000555326204149176,6.81583307925328,268,279,-8.126866343475255,-32.02349428580711,3.0156382859147404,0.839921925972639,5.53784285910688,46520.754407057706,0.0007851218535554906,6.484523257139968,268,279,-38.38464008789822,-27.521861189982847,3.2004531222787027,0.8289137106527633,5.784938797567223,258246.46724979478,0.00015117874473139225,6.3307354212935,268,279
AEOK4TQIKGO23SJKZ6PW4FETNNDA_2,8.943078252613171,-19.373542823021904,5.513167856094377,0.7523582536175291,5.555459235325464,18159.540816475554,0.002052804672803908,6.137091256739484,112,110,4.072517589919334,-25.18423583401829,6.350411112032244,0.7265385788893735,5.7716587151779555,35942.82188852823,0.0011059942360117875,6.1741286152907655,112,110,-2.2763848781287646,-31.255220583983604,8.512440319785561,0.6520578502493667,6.297236189531544,87309.07111182199,0.0005304192470860532,6.864259973091876,112,110,-3.8084218112731762,-38.752090871280714,5.940570570941426,0.7627751834876555,6.093314350082894,63004.33031475213,0.0007063358327704368,6.452673673835342,112,110,-34.72352514081476,-31.801950993172856,7.202666181970652,0.7002458295279662,6.342413768342125,267344.9183643617,0.00017516490092680232,6.443032896837673,112,110
AEOOVIA4OZ4YXXMOX52QKRFPI44A,8.094749045882816,-18.786490709096686,6.441146385284636,0.708759389510917,5.545452317237199,24735.385393271325,0.0015452522503191202,5.807567256925054,106,101,3.4282360536271734,-25.792498905007747,8.96983295957408,0.6829173762169223,5.7366900619680905,50363.00567990686,0.0008852756386618772,5.7350154516699545,106,101,-3.738454048241941,-31.66633261733802,7.618917427449312,0.7061176720489277,6.2060496208538165,95287.49999975393,0.0004877881815537016,6.442255853204502,106,101,-5.119057767986326,-38.556181738480944,8.270448649196005,0.6844110488095476,6.017690994185315,54842.339307749935,0.0008211707019520608,6.0878202758273385,106,101,-35.8829098654726,-32.54617174145513,9.228727590276849,0.6340053191482088,6.126509531400316,277215.7204399799,0.0001634656378814362,5.9579001479677345,106,101
AEORT2SOUGKL76PYWWGS4SUL3OSA_1,5.5701086303806555,-17.887353834565072,2.8041327920751016,0.7293900802894722,4.171902736569667,12984.482291876746,0.0015902085751888454,6.200258582603739,315,286,-0.27643873477951897,-22.629385132729947,2.7505864731672425,0.7641428112935961,4.467624998522741,28200.625393052913,0.0008306441378747035,6.5327173961487555,315,286,-8.393415928178115,-25.885415791028297,3.5331373613716703,0.750495683499949,5.002668555877561,67456.75269890217,0.000434173603274834,6.9691095503715585,315,286,-10.931479025675179,-31.683683134304882,3.6386725785711636,0.7111142596578576,4.714338150335787,32003.67970674921,0.0008172326654336979,6.760577652992749,315,286,-42.07983491637463,-28.56033491184599,3.0075969789284884,0.7798597748089794,4.924222255463838,242638.24035485805,0.000119177045216193,6.523905823767363,315,286
AEP4KJDGBH6XPJKFEHPYSAPUNDBQ,7.6704604691345075,-18.795749164876717,3.0516086551476156,0.7899935483522924,4.891926882403357,15448.392437918441,0.0018424495352467516,6.120022648770848,129,128,2.3704628746170457,-24.57336186231979,4.388418063979568,0.7259595867469523,5.0606714042208,37848.54266334411,0.000824470484080428,6.28322459722075,129,128,-4.310938649790881,-30.205561452138692,5.040056158909338,0.7714620846630439,5.992406297955174,95896.56834412443,0.00044887107696736325,7.174701823409641,129,128,-6.236770278613763,-35.64154309923836,5.744425812673887,0.6892041653446797,5.559311541102793,49657.915271809696,0.0007396605241976994,6.737822398312984,129,128,-37.80348312519492,-30.28246844786086,5.8142919159725635,0.7150209649441026,5.858477355717957,270001.8975872853,0.00015286119889543532,6.655499860062996,129,128
AEQ2P7WFOZXT2WM3WSFJPDWLXQAQ,6.290209031938992,-19.12138515843073,1.87475134335253,0.8159093099844887,4.245504013523094,10556.044467653237,0.0019701689611332195,6.1708665659165245,175,170,0.8552310318941959,-25.313599380213695,2.336482055105301,0.8068327260610586,4.591818271320067,28232.13919574742,0.0008546695773561667,6.643194623799874,175,170,-7.795613741124018,-26.43542476944458,3.696213764178581,0.7886529204100919,5.345293016277152,74274.58364485095,0.0004429631626265787,7.502100659217289,175,170,-9.334839181088842,-34.13587907304208,2.9045233508594324,0.7885861001964392,4.889756356073573,39632.93682669464,0.0006936804872650912,6.79185391424475,175,170,-40.87791374580696,-28.7523430801826,2.9181565533039793,0.8318139053017148,5.412012807773796,263559.6017286653,0.00012783366731781819,6.967190503134735,175,170
AEQOF6IINLJ7YDIGCTZUORSL3G3Q,14.217221988774517,-33.269845671899546,12.554821826293532,0.5462713200146909,5.868581119648258,21954.799733656706,0.0018906335389294007,6.708527011960536,86,86,8.692211755272268,-37.06953513877508,11.674090553862612,0.5574691067470056,5.984481873044265,70104.00677604006,0.0006045263010217174,6.444491252626504,86,86,5.063558005720027,-49.710861336132844,18.37859600624297,0.3402508246750644,6.457230899641313,136110.50567071434,0.00035422954287843926,7.14574390540893,86,86,5.364459752481526,-62.67801777577259,12.37055723880733,0.5654407914003916,6.340863685455569,97235.98053882839,0.000487608623047978,7.1260192293704225,86,86,-25.84287477586044,-58.08452132593185,13.688085381476444,0.4473461287620001,6.162452328040549,297118.57185475435,0.0001475567357230294,6.538457538005295,86,86
AEQXZCNKESE5KNCYCQZROO7GZRKQ,6.968824737825481,-18.14464768450271,3.638814816524006,0.788523396898292,5.099018408390356,17459.12297735407,0.0017593340011630484,5.890041765363045,201,192,1.4312687222342426,-23.145524024438213,4.356700521762264,0.744142702496902,5.2185805221398285,40234.8145136467,0.0007855195962882228,5.957400839009212,201,192,-6.334498128504149,-26.42944474140191,3.9164180792025043,0.8074172029271234,5.822555648575091,85299.2542881406,0.00045886309916719025,6.41883644098198,201,192,-8.744510612947245,-32.81529590100591,4.776939324411676,0.754013093047389,5.567248636769508,49896.83303572292,0.0007196321365286665,6.238987319540437,201,192,-38.9219653329582,-29.44360030224537,4.474262872318715,0.7703191603625078,5.8001594191763415,261476.6543357868,0.00014706653451681037,6.071530684405757,201,192
AERBXNFQCS5OD6LJOIXMRDPTOVHQ,5.749672470471994,-18.11574569144624,2.920971025318818,0.7617591114819118,4.44735526853525,15942.82539192908,0.001440063266328313,6.174648955717174,189,175,-0.05988429722072997,-22.75630252598528,2.6003561796398436,0.8038991388571058,4.645465787013721,33331.61266107626,0.0007644717048348417,6.3273675627453745,189,175,-8.221248310528177,-26.725048996118048,4.007442082323307,0.7229261379160873,5.023743829783899,75519.40687516324,0.00038359707032180356,6.589400274023223,189,175,-10.864082260411848,-32.20779077109181,4.019902889304023,0.7258120349119519,4.917507513616963,42372.93818534717,0.0006584318270697004,6.557759529196986,189,175,-42.969960850585814,-28.006786176984566,2.6936273772368344,0.8038687480480433,4.905831004205718,259394.4950073166,0.00010621584082808266,6.353108560222829,189,175
AERDCAMJOVIBWC7P3ZRCGDXSHBXQ,6.661049759462893,-16.64177099416863,4.354922692879666,0.7787431887729137,5.296096801358059,17817.32503120158,0.0018624669898028349,6.214603012156986,153,171,2.049800008034373,-24.073374378180702,4.255933644727141,0.7851977777167027,5.400018034473371,43379.9946784339,0.0007922679724789715,5.885363421251411,153,171,-5.945989409750994,-27.196636294291856,4.467532224007551,0.7943080263506057,5.815524094537571,88997.65526433797,0.00044962281536666546,6.5289577216726045,153,171,-8.34956103536246,-33.24547755696231,4.544876322663234,0.7876635221788191,5.705670107117754,50927.49318994474,0.0007526602909969975,6.363692636107101,153,171,-39.44829072881702,-28.545124352661762,4.0492177574216734,0.8113223350119484,5.7970687109089045,265972.17471499246,0.0001473223964515422,6.221815575989025,153,171
AERDQD3WFTSIGCSDF6GGFCF5PPVA,5.575781535203695,-16.783628895662545,3.0738718817724116,0.7506261746444289,4.510181442403375,11355.551265951666,0.00208662363204304,6.559862870950641,208,193,-0.1048473618938221,-20.627845848411788,4.28692710924767,0.730481944953637,4.881754461265834,27849.648492013093,0.0010140473726842653,7.296780477773317,208,193,-7.948746082555859,-24.782444542976084,7.168689802377898,0.6965187546843763,5.744664070054937,70940.84711074414,0.0005485777689833401,8.20103542447644,208,193,-10.140815865280814,-31.57601673000354,4.593821914004901,0.7154811584753376,5.106988128100889,39892.62531194391,0.0007566403590149562,7.291868871247395,208,193,-41.42528565251129,-26.22983574444325,7.849662474720187,0.6468944777008678,5.690369378989245,259040.15072165898,0.00014733758448596957,7.514659243171895,208,193
