uid,user_idx,n_profile,n_test,intra_spread,inter_user_dist,separation_ratio,mu_p_norm,mahalanobis_test,lambda_min_profile,trace_profile,cond_med,det_ratio,kappa_profile
AETFLSAWXIVQSX4A7T52JGEH5Q2Q,0,19,1,3.3723714351654053,7.08017568877249,2.099464968462238,5.4062395095825195,924.9921752121982,0.001578578510096186,12.803483577537538,0.4412439224695592,0.6179539849957932,279.5197829233551
AFR6N2JHAAWJLI5EJFQDENFMVVAQ,1,19,1,4.222206115722656,7.257521475204314,1.7188932222372437,5.6173787117004395,89.39624675120223,0.011524223914996811,20.882006239175794,0.371939991378486,0.8296328393868749,32.27462379435977
AHWLCORU3EXTEQERFU5MOBF63CTA,2,19,1,3.3726232051849365,6.9375961862429225,2.0570326906300527,5.258771896362305,64.80222022031302,0.014802715619791318,12.59065192923546,0.4127898081396614,0.8263060121111264,27.886086495356228
AFLSHORZNVM6GIFFISRTSRNYTOMA,3,19,1,4.192697048187256,6.163471034078887,1.4700492220738224,4.198324203491211,43.398305219107925,0.012557466096939446,20.61451181483269,0.6070601921902097,0.6995273328129685,48.34257066703646
AGVBR47VU2BE4EVWFAXOO26SOWSA,4,19,1,3.8501763343811035,7.29893324110243,1.8957399888220177,5.860405921936035,180.27890997190406,0.005404756743334915,16.398075530290605,0.270932179222183,1.0332649422120481,50.1284686968185
AG2VTFCAKUE6KZH72G523COQVUOA,5,19,1,4.1284661293029785,6.755484200487233,1.6363181842617616,5.151818752288818,339.53022423608087,0.001920476412999597,20.270092378425595,0.2886213389205472,0.7749143206320327,150.28632320963985
AFFDJZ6EHOAFLE7WS4GZMLMIWMRA,6,19,1,3.938565254211426,8.128780822561245,2.06389390498718,6.825678825378418,236.37741976937573,0.004693555519157726,17.642725802707673,0.4417424565503075,0.7527300947461355,94.11680649078157
AEC2DODDROD5WJYCPVYLTZSQY5HA,7,19,1,3.625231981277466,5.517406933235399,1.5219458952503133,3.0775811672210693,924.5670331952763,0.0020438898734466975,16.336707813072202,0.39804698695026136,0.6100025456082849,194.7497231242787
AE7QX327FYG2YS4OL27GBQABRRDQ,8,19,1,3.654087781906128,6.651618591462723,1.8203226053844157,4.765556335449219,76.47105436201878,0.0037221872912724173,15.177414800596239,0.3152483961187304,0.7372156155807466,84.6943937662427
AHSCNOTMQI2WQ4YUTXSOBJ3OFG7Q,9,19,1,5.378620147705078,6.715456454440801,1.2485463315914058,5.13828182220459,47.96517191239445,0.01790334314392233,35.27785250501633,0.6045478851106305,0.9182314779793456,33.76731821820982
AGTPYYIF2KZYACAGPMFRIBTACMSQ,10,19,1,4.67449426651001,6.16835319393813,1.3195765878098809,4.119113922119141,178.89654189675448,0.0041783266063421184,27.418837164402007,0.46135322791140426,0.7680183844758135,110.41578875407544
AESXPFPYKPBWD4SLCAZRXX22GEZA,11,19,1,4.5710835456848145,6.662789679536916,1.4575952534988579,4.672004222869873,600.7049644369949,0.0015819046061189771,24.830200373935696,0.5592560374912603,0.623159428725793,353.5333517128642
AGKYAPJAIV6AKVK7MUVYNQB2RRNA,12,19,1,4.1509108543396,5.734183427059289,1.3814277464100309,3.5348212718963623,6929.804288090148,0.00025764472668425646,19.810635263204574,0.3843939291710238,0.6813127634201963,1491.9534124294282
AHEE76NDKZZRDPTCUKAVHI4OF6ZA,13,19,1,4.100034236907959,5.9955138028270065,1.4623082287597002,3.8274013996124268,152.79642036981454,0.010630723607651167,19.07262845993042,0.36047345557992605,0.8371607335125247,33.908647132965186
AELZDJ42ZTKWK3733KORAERLI2CQ,14,19,1,3.89766526222229,5.2912354493382,1.357539730418346,2.733696460723877,40.74303481842358,0.002856068761155994,18.390454529476166,0.43916730975047225,0.6780909742351628,153.76636435486913
AHAVVDFUPNWTGLACNX7FXDKNSAKQ,15,19,1,4.617005825042725,6.49387802981367,1.4065128518120458,4.4913835525512695,103.86813168479746,0.003969785153410007,25.697243035554884,0.4295445717229115,0.6894378064057441,108.20348082412896
AHE2JHVJEQAFTJVE5RWEYBYJQUBQ,16,19,1,3.834505081176758,6.8464830812781745,1.7854932869660147,5.162869930267334,379.4810986917631,0.006098622743841398,16.874587835788724,0.3734542600105805,0.8188314301469772,61.235835646287136
AGKEOE2JIWVWT6UZEVBCKLACJSYA,17,19,1,4.425157070159912,7.0291037318682426,1.5884416350478225,5.148419380187988,117.33643525313504,0.0018176221323645736,22.77493056194782,0.3624007254143682,0.8194764402003449,199.38177411105536
AHXEK642UJNWCB3LIGZZAKTONXQQ,18,19,1,4.25698709487915,7.045345990344732,1.6550075988766273,5.294616222381592,161.97064458839068,0.008916789220022736,20.571002182960513,0.45850311644939534,0.7357673655119018,51.42020352122064
AGNG4NHSBORIRTXIYJTSXQ4WE75A,19,19,1,3.3993265628814697,6.14002964231703,1.8062488345080852,4.183415412902832,252.50197145263994,0.0017109182824138584,13.30526001996994,0.23742619871432774,0.9137216884920708,138.7712090955938
AGLNOSRFRMEFOJA5DIGMB2PTCOUQ,20,19,1,3.5905299186706543,6.06741472928211,1.689838231880961,4.146446704864502,50.46769883934746,0.006599699990895225,15.17036623401642,0.36031680983226694,0.7600019691815392,54.5959377440415
AEJY24XTMIMXD5G7KDKFUTUJSGYQ,21,19,1,3.9195423126220703,5.851433739517674,1.492886993635545,3.6429495811462402,29.065453980918033,0.013913376546439538,18.45125517086983,0.31808846896474147,0.8894859078494837,22.862061405657922
AH7RZZ47LJVL4ASHAYKVR5DZCTGQ,22,19,1,3.880666732788086,6.070324367947048,1.5642477919215163,4.090885639190674,918.6025453068016,0.002910745039869786,17.973319364356996,0.35608109572942115,0.8159812349246747,122.33331702090632
AF53ZKFWQ3BC2EXJ6FP5WIIN2MCA,23,19,1,4.203825950622559,6.702741223152238,1.5944383287703923,4.975433349609375,116.2896221736462,0.00374608639755537,21.07523261537552,0.5164351982849255,0.5773799120776533,137.85992726220675
AEOSCZNS3P5OOCDISARS5TVRFVYA,24,19,1,4.467442035675049,6.296396491503475,1.4093963483405474,4.222169399261475,305.4633948458427,0.0027001798673917704,23.237871276187896,0.47870578498710814,0.6200863646263882,177.28662848283227
AFK5U2KC2ZRRBIUBHW4E3YO3F33Q,25,19,1,4.776444435119629,6.319330528529004,1.3230197931467682,4.378148078918457,471.0711803196188,0.00639116300875473,26.346252456569673,0.3485451842120232,1.0290939128978802,54.53548653579634
AHFT6NAJRZVRAUKTORFBSQNEVZ7A,26,19,1,4.678163051605225,6.811995631516582,1.4561261666968133,5.152331829071045,37.05849281322246,0.0067951114154647,25.610126338291167,0.3939773802868159,0.9579635310600557,57.979532078043604
AGFVNGZJ4XEFX2ULJNDCWJYRHQVA,27,19,1,3.3847432136535645,5.840645110968388,1.7255799752867722,3.588373899459839,145.54831542814904,0.005259397622229402,12.617692491865157,0.4242700312008126,0.5897915916987292,80.66893999563567
AHBXTSYI3ZKDKTL7IRBFGNSNR5YQ,28,19,1,3.886451005935669,6.542439850893888,1.6833969708872698,4.50128698348999,154.64151839108933,0.001850276327672188,17.28163724403381,0.4583791358617426,0.6646231630705747,247.73550253351848
AGE75E7SSHUQMNWXOCMOELFIFO3Q,29,19,1,4.123145580291748,6.709563992240212,1.6272925274119117,5.0836181640625,54.205174632858345,0.005847868796737615,19.155342153811453,0.3432187711698814,0.9054151111850759,58.69125712282651
AGMUZHMOOWUY5UEIOBDMCOFVEVWA,30,19,1,5.031270980834961,6.310117499996918,1.2541796146606532,4.400511264801025,105.39920930096453,0.016617811876220908,29.119441237068173,0.5526191682193148,0.8109432380805116,33.254628968936615
AGH2BA6TQ43WVJL2HXW53TOBIWPA,31,19,1,4.238925933837891,6.644325128709427,1.56745487711169,4.816101551055908,142.66323018365972,0.00968431324998075,21.049644405269625,0.43553253399656255,0.8887831712457104,44.97299114084608
AGGPU5K56BKAGOFDVYZ7MZT5CCLQ,32,19,1,3.8097879886627197,7.292131987485019,1.9140519129109446,5.883008003234863,37.73735785251379,0.003677618869134124,17.020172194004058,0.3867468383279744,0.7401725996941244,105.16229443292798
AH4FRDTACKPAOGZSRJWE5O7BSA3Q,33,19,1,3.7020320892333984,5.7278695082423665,1.5472230845596129,3.5935378074645996,124.43968026656262,0.0017490172739936306,16.709688121175766,0.3723904509843181,0.709669766010465,212.91410697963997
AGEBWT6LTQS44RBUSRT5YWGNABGQ,34,19,1,3.849186897277832,6.570286442535092,1.7069284027703717,4.781393527984619,250.0703138773166,0.004988778305538889,17.215351353883744,0.33829775723619265,0.922946688114719,67.81174398160587
AHRXKSDZJOYVZC4CXU75S5TKFOWQ,35,19,1,3.9778666496276855,6.077467126075668,1.5278207293963706,4.041797161102295,673.457684302415,0.0013921477226941574,18.23258973064423,0.24725062291229763,0.8861292953249381,177.6037261575986
AGUQ2BPQ2A4H2QKDVJWK6X6MVBLA,36,19,1,3.5745627880096436,5.776153692091354,1.6159049468837505,3.584044933319092,51.31967435618389,0.011103730537512796,14.235837482452393,0.4155506244149081,0.7573838232064266,37.424415426060065
AGU7C7CZA56W7C3PML6C6TD2SRFA,37,19,1,3.6462185382843018,6.975375681212454,1.9130437761678047,5.274338722229004,129.87321609397756,0.008768014694558228,15.153840683937071,0.2846801024771656,0.9378688280104714,32.46802296691509
AHMVNNNXFUDT7MLQ4F7HNC66LTDQ,38,19,1,3.863987684249878,6.6175878047943115,1.7126317021579727,4.77622652053833,101.36134392832051,0.0034346200779640395,16.999950786399843,0.4310513933923723,0.6952431721763385,125.50191392577233
AE4YA7ZSIYTFM2JSMNXZMBJ4A2VA,39,19,1,4.8019022941589355,6.6737859947512845,1.389821280384926,4.783308029174805,54.31468728537963,0.003920020473189511,26.69975073747635,0.5181263319651814,0.7510939027925957,132.1743943708564
AHOHXQZCEU3KDM3TPKZRNCJ3ITVA_2_1,40,19,1,4.908337593078613,8.03623228843766,1.6372615240992754,6.659006118774414,105.28648482404733,0.020628774857309868,29.252623996210097,0.5630046933127861,0.8114581767755004,27.292202140316817
AFXQNE3PUIC6FOZ7WFZZ757LE74Q,41,19,1,3.461756706237793,5.845000674026181,1.6884492961316386,3.779510736465454,51.14202367299976,0.0064569992626235355,14.19850479106903,0.3897044520797418,0.7617067344974535,60.35380154610726
