uid,user_idx,n_profile,n_test,intra_spread,inter_user_dist,separation_ratio,mu_p_norm,mahalanobis_test,lambda_min_profile,trace_profile,cond_med,det_ratio,kappa_profile
AETFLSAWXIVQSX4A7T52JGEH5Q2Q,0,19,1,3.757675886154175,8.897042086630156,2.3676981081345763,7.244451522827148,22.461644078349998,0.04156322699704632,17.87582514629364,0.8695295874092128,0.787458166407071,20.920646692592126
AFR6N2JHAAWJLI5EJFQDENFMVVAQ,1,19,1,4.372808456420898,8.053912707049438,1.8418169438049175,6.094860553741455,8.366535300406113,0.07906652042965437,21.938090761089327,0.8148002284067355,0.8907348155582312,10.305249604751037
AHWLCORU3EXTEQERFU5MOBF63CTA,2,19,1,3.6672561168670654,7.813120760098852,2.130508617645608,6.0173234939575195,51.26802266383746,0.08086972077124793,14.949087017726903,0.8655141947970013,0.7759098979056333,10.70257429533159
AFLSHORZNVM6GIFFISRTSRNYTOMA,3,19,1,4.636232852935791,6.855629600659765,1.4787069196316553,4.579702377319336,38.134199062536354,0.04427257936625551,26.234771504402158,1.065753860111504,0.8191190679192522,24.07254954121376
AGVBR47VU2BE4EVWFAXOO26SOWSA,4,19,1,3.842707633972168,8.386203842933732,2.182368434380473,6.67053747177124,23.557472802676976,0.0254379185880968,16.5517550983429,0.4141314734165441,1.0650094393043577,16.280084865525485
AG2VTFCAKUE6KZH72G523COQVUOA,5,19,1,4.848143100738525,7.460669767977011,1.5388716077379225,5.153293609619141,19.535472245511052,0.035640868065067985,28.472612341785428,0.7708864124364077,0.8887198058191904,21.629282738822013
AFFDJZ6EHOAFLE7WS4GZMLMIWMRA,6,19,1,3.5929524898529053,8.416617133400656,2.3425350480337777,6.374293804168701,352.96016528266136,0.024647240348799997,14.786773568868638,0.6534557898516521,0.8348251056239625,26.51233081692519
AEC2DODDROD5WJYCPVYLTZSQY5HA,7,19,1,4.453658103942871,6.8150372143947715,1.530211133261744,4.409823894500732,71.25379176053754,0.027385738097583393,25.32655171489715,0.5145426346190891,1.150266763511772,18.788707932049274
AE7QX327FYG2YS4OL27GBQABRRDQ,8,19,1,4.227811336517334,7.906189918518066,1.870043218397442,6.0437188148498535,9.74130363796734,0.053829955998286126,20.3951245200634,0.7232949428951064,0.9932861844157703,13.436662346856371
AHSCNOTMQI2WQ4YUTXSOBJ3OFG7Q,9,19,1,5.953608989715576,7.806483061626704,1.3112186364794585,5.775928497314453,13.466583857154896,0.11050356021822856,41.4386939792633,1.0831143633135751,1.0584885155389736,9.801624139299953
AGTPYYIF2KZYACAGPMFRIBTACMSQ,10,19,1,4.110466957092285,6.842200498388271,1.6645798566955017,4.439492225646973,13.271886512038375,0.14707210069445678,19.736958015441893,0.7983198339738853,1.0748365028063311,5.4280847978937885
AESXPFPYKPBWD4SLCAZRXX22GEZA,11,19,1,4.568129539489746,7.8841622044341735,1.7259060051337387,5.750019550323486,145.55027934438732,0.03014723472731911,24.80393266277314,0.9039390555854953,0.7561382964089415,29.984144939381626
AGKYAPJAIV6AKVK7MUVYNQB2RRNA,12,19,1,4.5421671867370605,7.172541037954465,1.5791010641127405,4.910378456115723,15.39689071253653,0.07441615254062316,24.578659357166288,0.849903922543239,0.9401543707896026,11.420960282504305
AHEE76NDKZZRDPTCUKAVHI4OF6ZA,13,19,1,4.368808746337891,7.4455645204794525,1.7042550848032936,5.70766019821167,30.53716323288058,0.07286709637371691,23.361457711601258,0.7167840856812517,1.0387886504104433,9.836869058224131
AELZDJ42ZTKWK3733KORAERLI2CQ,14,19,1,4.064781665802002,6.045776935538861,1.4873558859024223,3.0896155834198,22.171534328028923,0.06803296444757558,19.734993488311765,0.831027693421329,0.869118561674589,12.215073974348085
AHAVVDFUPNWTGLACNX7FXDKNSAKQ,15,19,1,4.844160556793213,7.882051947140934,1.6271244222257522,5.922297477722168,67.63368324898052,0.04133480474744023,29.46769393334388,0.8408206629939188,0.931188311031077,20.34171125596012
AHE2JHVJEQAFTJVE5RWEYBYJQUBQ,16,19,1,3.9772789478302,7.423513041602241,1.8664803598078352,5.061694622039795,23.715153958258146,0.031299199000824555,19.0372011323452,0.7540978624521023,0.7595345687617628,24.09320003467936
AGKEOE2JIWVWT6UZEVBCKLACJSYA,17,19,1,5.0248260498046875,7.409927739037408,1.4746635337407208,5.142429828643799,21.039043844318222,0.08646460527850496,30.19393956413269,1.0209285987832815,0.8454789107588324,11.807474231737269
AHXEK642UJNWCB3LIGZZAKTONXQQ,18,19,1,4.4073967933654785,7.832586625609735,1.7771457830618398,5.920169830322266,115.4785539972266,0.04695165885007988,22.487194388008117,0.8587409727558077,0.7872690390068031,18.28989632715281
AGNG4NHSBORIRTXIYJTSXQ4WE75A,19,19,1,3.644153356552124,6.562844772531529,1.8009244206837915,3.940016984939575,120.80532771282017,0.04806460769636054,14.982832342910768,0.6016268198077652,0.9121966183604092,12.517044216992964
AGLNOSRFRMEFOJA5DIGMB2PTCOUQ,20,19,1,3.749401330947876,6.6050008089855465,1.7616147821966432,4.006718635559082,4.571321771444904,0.02861909188026301,16.65596546411514,0.801108909147366,0.7568949045121427,27.992114931495994
